# gapseq version: 1.2 2d739a56
# Transporter sequence DB md5sum: b99a77e (2024-05-19)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q9Y2C5|2.A.1.14.24	2.A.1.14.24	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9Y2C5|2.A.1.14.24	26.343	1.55e-15	75.9	77	tr|A0A0H3GPG6|A0A0H3GPG6_KLEPH Major facilitator superfamily permease OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_31120 PE=3 SV=1	59	434	transporter
gnl|TC-DB|F2YPN7|2.A.1.14.26	2.A.1.14.26	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|F2YPN7|2.A.1.14.26	24.265	1.86e-24	103	78	tr|A0A0H3GWV0|A0A0H3GWV0_KLEPH MFS superfamily D-glucarate permease OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_42090 PE=3 SV=1	58	450	transporter
gnl|TC-DB|Q14916|2.A.1.14.27	2.A.1.14.27	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q14916|2.A.1.14.27	24.257	2.35e-14	72.0	80	tr|A0A0H3GXW9|A0A0H3GXW9_KLEPH Major facilitator superfamily hexuronate transport protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_46540 PE=3 SV=1	50	419	transporter
gnl|TC-DB|Q14916|2.A.1.14.27	2.A.1.14.27	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q14916|2.A.1.14.27	24.257	2.35e-14	72.0	80	tr|A0A0H3GXW9|A0A0H3GXW9_KLEPH Major facilitator superfamily hexuronate transport protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_46540 PE=3 SV=1	50	419	transporter
gnl|TC-DB|O00476|2.A.1.14.28	2.A.1.14.28	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|O00476|2.A.1.14.28	27.628	7.15e-18	82.4	76	tr|A0A0H3GPG6|A0A0H3GPG6_KLEPH Major facilitator superfamily permease OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_31120 PE=3 SV=1	125	435	transporter
gnl|TC-DB|O00476|2.A.1.14.28	2.A.1.14.28	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|O00476|2.A.1.14.28	27.628	7.15e-18	82.4	76	tr|A0A0H3GPG6|A0A0H3GPG6_KLEPH Major facilitator superfamily permease OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_31120 PE=3 SV=1	125	435	transporter
gnl|TC-DB|O00624|2.A.1.14.29	2.A.1.14.29	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|O00624|2.A.1.14.29	26.027	8.75e-26	106	80	tr|A0A0H3GWV0|A0A0H3GWV0_KLEPH MFS superfamily D-glucarate permease OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_42090 PE=3 SV=1	53	412	transporter
gnl|TC-DB|A0ZXK6|2.A.1.1.43	2.A.1.1.43	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|A0ZXK6|2.A.1.1.43	28.199	2.20e-47	169	76	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	56	449	transporter
gnl|TC-DB|A0ZXK6|2.A.1.1.43	2.A.1.1.43	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|A0ZXK6|2.A.1.1.43	28.199	2.20e-47	169	76	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	56	449	transporter
gnl|TC-DB|A0ZXK6|2.A.1.1.43	2.A.1.1.43	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A0ZXK6|2.A.1.1.43	28.199	2.20e-47	169	76	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	56	449	transporter
gnl|TC-DB|A0ZXK6|2.A.1.1.43	2.A.1.1.43	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|A0ZXK6|2.A.1.1.43	28.199	2.20e-47	169	76	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	56	449	transporter
gnl|TC-DB|Q9P2U7|2.A.1.14.30	2.A.1.14.30	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q9P2U7|2.A.1.14.30	25.346	6.78e-22	95.5	77	tr|A0A0H3GPG6|A0A0H3GPG6_KLEPH Major facilitator superfamily permease OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_31120 PE=3 SV=1	23	425	transporter
gnl|TC-DB|Q9P2U7|2.A.1.14.30	2.A.1.14.30	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q9P2U7|2.A.1.14.30	25.346	6.78e-22	95.5	77	tr|A0A0H3GPG6|A0A0H3GPG6_KLEPH Major facilitator superfamily permease OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_31120 PE=3 SV=1	23	425	transporter
gnl|TC-DB|Q9P2U7|2.A.1.14.30	2.A.1.14.30	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9P2U7|2.A.1.14.30	25.346	6.78e-22	95.5	77	tr|A0A0H3GPG6|A0A0H3GPG6_KLEPH Major facilitator superfamily permease OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_31120 PE=3 SV=1	23	425	transporter
gnl|TC-DB|Q9V7S5|2.A.1.14.34	2.A.1.14.34	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q9V7S5|2.A.1.14.34	25.612	2.36e-26	108	81	tr|A0A0H3GWV0|A0A0H3GWV0_KLEPH MFS superfamily D-glucarate permease OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_42090 PE=3 SV=1	3	408	transporter
gnl|TC-DB|Q9BYW1|2.A.1.1.44	2.A.1.1.44	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9BYW1|2.A.1.1.44	26.078	3.85e-32	125	92	tr|A0A0H3GWT6|A0A0H3GWT6_KLEPH Sugar transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_39430 PE=3 SV=1	15	464	transporter
gnl|TC-DB|C4ZZU4|2.A.1.14.40	2.A.1.14.40	D-glucarate	EX_cpd00609_e0	rxn05572,rxn08613	gnl|TC-DB|C4ZZU4|2.A.1.14.40	93.111	0.0	830	100	tr|A0A0H3GWV0|A0A0H3GWV0_KLEPH MFS superfamily D-glucarate permease OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_42090 PE=3 SV=1	1	450	transporter
gnl|TC-DB|P94774|2.A.1.14.41	2.A.1.14.41	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|P94774|2.A.1.14.41	84.242	0.0	585	96	tr|A0A0H3GXW9|A0A0H3GXW9_KLEPH Major facilitator superfamily hexuronate transport protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_46540 PE=3 SV=1	1	330	transporter
gnl|TC-DB|P94774|2.A.1.14.41	2.A.1.14.41	glucuronate	EX_cpd00164_e0	rxn05574,rxn08622	gnl|TC-DB|P94774|2.A.1.14.41	84.242	0.0	585	96	tr|A0A0H3GXW9|A0A0H3GXW9_KLEPH Major facilitator superfamily hexuronate transport protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_46540 PE=3 SV=1	1	330	transporter
gnl|TC-DB|P34644|2.A.1.14.42	2.A.1.14.42	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P34644|2.A.1.14.42	20.588	1.03e-15	76.6	82	tr|A0A0H3GR93|A0A0H3GR93_KLEPH Transporter, major facilitator family OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_06510 PE=3 SV=1	10	453	transporter
gnl|TC-DB|Q8GX78|2.A.1.14.45	2.A.1.14.45	Ascorbate	EX_cpd00059_e0	rxn13811	gnl|TC-DB|Q8GX78|2.A.1.14.45	28.235	2.06e-40	149	76	tr|A0A0H3GV73|A0A0H3GV73_KLEPH D-galactonate transport OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_52670 PE=3 SV=1	57	471	transporter
gnl|TC-DB|G5EEK1|2.A.1.14.46	2.A.1.14.46	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|G5EEK1|2.A.1.14.46	20.513	3.38e-07	50.1	78	tr|A0A0H3GR29|A0A0H3GR29_KLEPH Sn-glycerol-3-phosphate transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_37120 PE=4 SV=1	10	438	transporter
gnl|TC-DB|Q8L6Z8|2.A.1.1.45	2.A.1.1.45	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8L6Z8|2.A.1.1.45	28.540	4.47e-57	194	89	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	23	452	transporter
gnl|TC-DB|Q9JIF3|2.A.1.1.46	2.A.1.1.46	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9JIF3|2.A.1.1.46	31.315	2.67e-62	207	97	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	2	455	transporter
gnl|TC-DB|Q61983|2.A.1.14.6	2.A.1.14.6	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q61983|2.A.1.14.6	24.938	5.60e-18	83.2	82	tr|A0A0H3GWV0|A0A0H3GWV0_KLEPH MFS superfamily D-glucarate permease OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_42090 PE=3 SV=1	53	440	transporter
gnl|TC-DB|Q61983|2.A.1.14.6	2.A.1.14.6	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q61983|2.A.1.14.6	24.938	5.60e-18	83.2	82	tr|A0A0H3GWV0|A0A0H3GWV0_KLEPH MFS superfamily D-glucarate permease OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_42090 PE=3 SV=1	53	440	transporter
gnl|TC-DB|Q61983|2.A.1.14.6	2.A.1.14.6	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q61983|2.A.1.14.6	24.938	5.60e-18	83.2	82	tr|A0A0H3GWV0|A0A0H3GWV0_KLEPH MFS superfamily D-glucarate permease OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_42090 PE=3 SV=1	53	440	transporter
gnl|TC-DB|Q5ERC7|2.A.1.1.47	2.A.1.1.47	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q5ERC7|2.A.1.1.47	27.856	1.51e-36	139	91	tr|A0A0H3GWT6|A0A0H3GWT6_KLEPH Sugar transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_39430 PE=3 SV=1	2	466	transporter
gnl|TC-DB|P0AA76|2.A.1.14.7	2.A.1.14.7	D-galactonate	EX_cpd00653_e0	rxn08578,rxn10160	gnl|TC-DB|P0AA76|2.A.1.14.7	93.023	0.0	809	100	tr|A0A0H3GV73|A0A0H3GV73_KLEPH D-galactonate transport OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_52670 PE=3 SV=1	45	474	transporter
gnl|TC-DB|Q94AZ2|2.A.1.1.50	2.A.1.1.50	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|Q94AZ2|2.A.1.1.50	28.879	2.20e-58	198	88	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	19	449	transporter
gnl|TC-DB|Q94AZ2|2.A.1.1.50	2.A.1.1.50	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q94AZ2|2.A.1.1.50	28.879	2.20e-58	198	88	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	19	449	transporter
gnl|TC-DB|Q2MEV7|2.A.1.1.51	2.A.1.1.51	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q2MEV7|2.A.1.1.51	31.224	4.40e-58	197	89	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	4	449	transporter
gnl|TC-DB|Q2MEV7|2.A.1.1.51	2.A.1.1.51	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q2MEV7|2.A.1.1.51	31.224	4.40e-58	197	89	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	4	449	transporter
gnl|TC-DB|P76197|2.A.1.15.12	2.A.1.15.1	4-hydroxybenzoate	EX_cpd00136_e0	rxn12433,rxn12549,rxn12680,rxn29120	gnl|TC-DB|P76197|2.A.1.15.12	59.102	3.95e-167	471	99	tr|A0A0H3GN71|A0A0H3GN71_KLEPH MFS family transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_07890 PE=3 SV=1	1	400	transporter
gnl|TC-DB|P76197|2.A.1.15.12	2.A.1.15.1	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|P76197|2.A.1.15.12	59.102	3.95e-167	471	99	tr|A0A0H3GN71|A0A0H3GN71_KLEPH MFS family transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_07890 PE=3 SV=1	1	400	transporter
gnl|TC-DB|P76197|2.A.1.15.12	2.A.1.15.1	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|P76197|2.A.1.15.12	59.102	3.95e-167	471	99	tr|A0A0H3GN71|A0A0H3GN71_KLEPH MFS family transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_07890 PE=3 SV=1	1	400	transporter
gnl|TC-DB|P76197|2.A.1.15.12	2.A.1.15.1	spermidine	EX_cpd00264_e0	rxn05652,rxn09660,rxn29135,rxn34532,rxn34533,rxn11262	gnl|TC-DB|P76197|2.A.1.15.12	59.102	3.95e-167	471	99	tr|A0A0H3GN71|A0A0H3GN71_KLEPH MFS family transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_07890 PE=3 SV=1	1	400	transporter
gnl|TC-DB|Q88I34|2.A.1.15.16	2.A.1.15.16	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|Q88I34|2.A.1.15.16	39.947	7.38e-74	233	89	tr|A0A0H3GU83|A0A0H3GU83_KLEPH Inner membrane protein YdcO OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_29130 PE=4 SV=1	11	388	transporter
gnl|TC-DB|Q26579|2.A.1.1.52	2.A.1.1.52	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q26579|2.A.1.1.52	27.619	3.38e-44	159	78	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	64	455	transporter
gnl|TC-DB|P77589|2.A.1.15.2	2.A.1.15.2	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P77589|2.A.1.15.2	81.218	0.0	570	98	tr|A0A0H3GUS7|A0A0H3GUS7_KLEPH 3-hydroxyphenylpropionic transporter MhpT OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_30980 PE=4 SV=1	2	394	transporter
gnl|TC-DB|P77589|2.A.1.15.2	2.A.1.15.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P77589|2.A.1.15.2	81.218	0.0	570	98	tr|A0A0H3GUS7|A0A0H3GUS7_KLEPH 3-hydroxyphenylpropionic transporter MhpT OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_30980 PE=4 SV=1	2	394	transporter
gnl|TC-DB|Q8NTX0|2.A.1.1.53	2.A.1.1.53	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8NTX0|2.A.1.1.53	46.767	2.43e-141	412	94	tr|A0A0H3GPT1|A0A0H3GPT1_KLEPH Major myo-inositol transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_26200 PE=3 SV=1	12	472	transporter
gnl|TC-DB|Q8NTX0|2.A.1.1.53	2.A.1.1.53	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q8NTX0|2.A.1.1.53	46.767	2.43e-141	412	94	tr|A0A0H3GPT1|A0A0H3GPT1_KLEPH Major myo-inositol transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_26200 PE=3 SV=1	12	472	transporter
gnl|TC-DB|Q46M63|2.A.1.15.3	2.A.1.15.3	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q46M63|2.A.1.15.3	31.670	1.23e-68	223	99	tr|A0A0H3GV24|A0A0H3GV24_KLEPH General substrate transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_52220 PE=4 SV=1	1	453	transporter
gnl|TC-DB|Q8NL90|2.A.1.1.54	2.A.1.1.54	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q8NL90|2.A.1.1.54	41.053	8.15e-113	340	93	tr|A0A0H3GPT1|A0A0H3GPT1_KLEPH Major myo-inositol transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_26200 PE=3 SV=1	13	458	transporter
gnl|TC-DB|P96710|2.A.1.1.55	2.A.1.1.55	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P96710|2.A.1.1.55	34.607	3.40e-91	282	99	tr|A0A0H3GWT6|A0A0H3GWT6_KLEPH Sugar transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_39430 PE=3 SV=1	1	460	transporter
gnl|TC-DB|P96710|2.A.1.1.55	2.A.1.1.55	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P96710|2.A.1.1.55	34.607	3.40e-91	282	99	tr|A0A0H3GWT6|A0A0H3GWT6_KLEPH Sugar transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_39430 PE=3 SV=1	1	460	transporter
gnl|TC-DB|O30513|2.A.1.15.5	2.A.1.15.5	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|O30513|2.A.1.15.5	32.658	2.33e-73	236	95	tr|A0A0H3GV24|A0A0H3GV24_KLEPH General substrate transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_52220 PE=4 SV=1	7	439	transporter
gnl|TC-DB|Q9SFG0|2.A.1.1.56	2.A.1.1.56	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|Q9SFG0|2.A.1.1.56	31.546	8.55e-65	214	93	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	4	451	transporter
gnl|TC-DB|Q9SFG0|2.A.1.1.56	2.A.1.1.56	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9SFG0|2.A.1.1.56	31.546	8.55e-65	214	93	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	4	451	transporter
gnl|TC-DB|Q9SFG0|2.A.1.1.56	2.A.1.1.56	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9SFG0|2.A.1.1.56	31.546	8.55e-65	214	93	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	4	451	transporter
gnl|TC-DB|Q9SFG0|2.A.1.1.56	2.A.1.1.56	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q9SFG0|2.A.1.1.56	31.546	8.55e-65	214	93	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	4	451	transporter
gnl|TC-DB|Q9SFG0|2.A.1.1.56	2.A.1.1.56	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q9SFG0|2.A.1.1.56	31.546	8.55e-65	214	93	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	4	451	transporter
gnl|TC-DB|Q6FBB3|2.A.1.15.7	2.A.1.15.7	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|Q6FBB3|2.A.1.15.7	32.949	1.10e-74	238	94	tr|A0A0H3GV24|A0A0H3GV24_KLEPH General substrate transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_52220 PE=4 SV=1	4	429	transporter
gnl|TC-DB|Q8J0U9|2.A.1.1.58	2.A.1.1.58	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8J0U9|2.A.1.1.58	26.237	1.96e-46	167	79	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	15	448	transporter
gnl|TC-DB|Q8VZR6|2.A.1.1.66	2.A.1.1.6	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q8VZR6|2.A.1.1.66	36.689	1.28e-90	282	86	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	22	449	transporter
gnl|TC-DB|Q8VZR6|2.A.1.1.66	2.A.1.1.6	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8VZR6|2.A.1.1.66	36.689	1.28e-90	282	86	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	22	449	transporter
gnl|TC-DB|Q8VZR6|2.A.1.1.66	2.A.1.1.6	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q8VZR6|2.A.1.1.66	36.689	1.28e-90	282	86	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	22	449	transporter
